	Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering	Community	Partition	Link	identifier	givenName	familyName	alternateNames	birthDate	birthPlace	birthCountry	deathDate	deathPlace	deathCountry	gender	occupation	period	language	category	organisation	occupationHisclass	Hisclass	lowestHisclass
6544	F.N. Jansen	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=jans113	jans113	F.N.	Jansen	F.N. Jansen	18xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6545	P. Stienstra	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=stie006	stie006	P.	Stienstra	P. Stienstra	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6546	J.W.N Delteijk	0.0024161073825503354	0.0004026845637583892	0.002013422818791946	0.0	0.22469207417445225	1768.3238095237461	0.0012047275783979834	0.35333333333333333	0.01978978485794055	3	2	https://www.dbnl.org/auteurs/auteur.php?id=delt001	delt001	Jacobus Wilhelmus Nicolaas	Delteijk	J.W.N Delteijk	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6547	D. van Unnik	0.0010738255033557046	0.0008053691275167784	0.00026845637583892615	1.2258427375662001e-06	0.2278738512635632	1804.514285714222	0.001727968097158332	0.17857142857142858	0.03125	4	1	https://www.dbnl.org/auteurs/auteur.php?id=unni001	unni001	D.	van Unnik	D. van Unnik	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6548	G.G. Ellerbroek	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22353447123585335	1757.873809523746	0.0009513501113735209	0.3333333333333333	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=elle004	elle004	Geuchien George	Ellerbroek	G.G. Ellerbroek	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6549	W.A.F. Janssen	0.003758389261744966	0.0034899328859060398	0.00026845637583892615	5.644078472823355e-06	0.24501631968978135	1981.3261904761307	0.007600516133524561	0.3183023872679045	0.07253886010362694	4	1	https://www.dbnl.org/auteurs/auteur.php?id=jans114	jans114	Willem Adriaan Franciscus	Janssen	W.A.F. Janssen	1909-09-22	Venray	Nederland	1965-02-24	Maastricht	Nederland	male		Twintigste Eeuw	nl	secundair				
6550	R. Pulinckx	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	1.630563126873097e-07	0.2240848261154402	1761.6404761904148	0.0008005565920128864	0.2	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=puli002	puli002	R.	Pulinckx	R. Pulinckx	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6551	J. Noë	0.040805369127516776	0.015838926174496643	0.024966442953020133	0.001343477697590811	0.24590307826109253	2028.2714285713787	0.03739657231321756	0.23757916041000196	0.07792619022136663	0	4	https://www.dbnl.org/auteurs/auteur.php?id=noe_002	noe_002	Joris C.M.C.	Noë	J. Noë	1913-xx-xx			1982-xx-xx			male		Twintigste Eeuw		secundair				
6552	Marc Dykmans	0.015838926174496643	0.0057718120805369125	0.010067114093959731	3.698155623145342e-05	0.22944495281300945	1844.4238095237608	0.019004737681811178	0.5139192537530972	0.14425959331082083	0	4	https://www.dbnl.org/auteurs/auteur.php?id=dykm001	dykm001	Marc	Dykmans	Marc Dykmans	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6553	L. van de Kerckhove	0.007785234899328858	0.0033557046979865767	0.0044295302013422815	5.127255157843989e-05	0.2329078194118346	1869.0142857142403	0.010506817843905199	0.6875	0.17481854876916372	0	4	https://www.dbnl.org/auteurs/auteur.php?id=kerc003	kerc003	L.	van de Kerckhove	L. van de Kerckhove	18xx-xx-xx						male		19e/20e Eeuw		secundair				
6554	K. Blokhuis	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=blok017	blok017	K.	Blokhuis	K. Blokhuis	18xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6555	M.J. Jochems	0.0009395973154362415	0.0004026845637583892	0.0005369127516778523	0.0	0.2250849286337616	1783.1547619047099	0.0015992453604066917	0.35714285714285715	0.0625	0	4	https://www.dbnl.org/auteurs/auteur.php?id=joch003	joch003	M.J.	Jochems	M.J. Jochems	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6556	G.A. Sybenga	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	4.850461112873288e-07	0.20534759849415166	1607.0083333333107	0.0003715390958410081	0.16666666666666666	0.0	2	3	https://www.dbnl.org/auteurs/auteur.php?id=sybe005	sybe005	G.A.	Sybenga	G.A. Sybenga	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6557	F.G. Hesmerg	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	2	1	https://www.dbnl.org/auteurs/auteur.php?id=hesm002	hesm002	F.G.	Hesmerg	F.G. Hesmerg	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6558	C.G.L. Apeldoorn	0.0025503355704697985	0.002013422818791946	0.0005369127516778523	1.580178170150255e-06	0.24274280945398574	1950.326190476124	0.005259219760317645	0.347953216374269	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=apel003	apel003	Cornelis Gerrit Leopold	Apeldoorn	C.G.L. Apeldoorn	1910-xx-xx	Maastricht	Nederland	2008-xx-xx			male	leraar/docent/hoogleraar	Twintigste Eeuw		taalkunde		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
6559	J.F. Hengeveld	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	0	4	https://www.dbnl.org/auteurs/auteur.php?id=heng007	heng007	J.F.	Hengeveld	J.F. Hengeveld	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6560	H. Ribbius	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=ribb006	ribb006	H.	Ribbius	H. Ribbius	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6561	C.N. Dubelaar	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.00013422818791946307	1.0	8.157193187679064e-85	0.0	0.0	12	37	https://www.dbnl.org/auteurs/auteur.php?id=dube002	dube002	Cornelis Nicolaas	Dubelaar	C.N. Dubelaar	1917-06-22	Amsterdam	Nederland	2005-10-28			male	leraar/docent/hoogleraar	Twintigste Eeuw	nl	secundair/jeugdliteratuur/suriname		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
6562	A.M.L. de Meere	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.00013422818791946307	1.0	8.157193187679064e-85	0.0	0.0	12	37	https://www.dbnl.org/auteurs/auteur.php?id=meer063	meer063	A.M.L.	de Meere	A.M.L. de Meere	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6563	Maxime Deswarte	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=desw001	desw001	Maxime	Deswarte	Maxime Deswarte	1907-06-17	Steenvoorde	Frankrijk	1989-12-26	Rozendaal	Frankrijk	male	leraar/docent/hoogleraar	Twintigste Eeuw		taalkunde		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
6564	Paul Van Keymeulen	0.009798657718120805	0.0034899328859060398	0.006308724832214765	8.197931105196978e-05	0.26227728066299455	2085.6714285713397	0.014162022701637864	0.42643104110641566	0.09260604705750852	0	4	https://www.dbnl.org/auteurs/auteur.php?id=keym003	keym003	Paul	Van Keymeulen	Paul Van Keymeulen	1920-02-03	Erpe-Mere	België (Vlaanderen)	2006-10-16			male	onderwijzer (basisschool)/letterkundige (NIET-neerl.)	Twintigste Eeuw	nl			letterkundige/onderwijzer op een lagere school	2.0/4.0	2.0
6565	W. Vloedgraven-Stuyver	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.19958467491721937	1551.6726190476163	0.00017853359667120917	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=vloe006	vloe006	Wilhelmina	Vloedgraven-Stuyver	W. Vloedgraven-Stuyver	1911-02-01			1955-02-13			female	leraar/docent/hoogleraar	Twintigste Eeuw		nonfictie		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
6566	Judi I.H. Mendels	0.0010738255033557046	0.0	0.0010738255033557046	0.0	0.0	0.0	9.056303693276773e-101	0.42857142857142855	0.04567901234567901	3	1	https://www.dbnl.org/auteurs/auteur.php?id=mend005	mend005	Judi I.H.	Mendels	Judi I.H. Mendels	19xx-xx-xx						female		Twintigste Eeuw		taalkunde				
6567	Honoratius Sengers	0.0016107382550335568	0.00013422818791946307	0.001476510067114094	0.0	0.222525283793949	1747.3238095237482	0.0007677400450969348	0.2923076923076923	0.019965277777777776	2	4	https://www.dbnl.org/auteurs/auteur.php?id=seng002	seng002	Theodorus Wilhelmus Maria	Sengers	Honoratius Sengers	19xx-xx-xx						male	rk-geestelijke/kloosterling	Twintigste Eeuw		secundair		rooms-katholiek geestelijke/kloosterling	2.0/4.0	2.0
6568	G.A. Watermeyer	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.243378755870856	1947.2095238094564	0.0045754201266366736	0.6428571428571429	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=wate040	wate040	Gottfried Andreas	Watermeyer	G.A. Watermeyer	1917-xx-xx			1972-xx-xx			male		Twintigste Eeuw		zuidafrika				
6569	J. Nuttin	0.013422818791946307	0.005369127516778523	0.008053691275167784	0.000122204362693413	0.23861066427305502	1928.7333333332838	0.017972510195309578	0.548413344182262	0.15620879939504512	0	4	https://www.dbnl.org/auteurs/auteur.php?id=nutt002	nutt002	Joseph Remi	Nuttin	J. Nuttin	1909-11-07	Zwevegem	België (Vlaanderen)	1988-12-23			male	kloosterling/psychol/zielsverzorger/ps.ther./rk-geestelijke	Twintigste Eeuw	nl	secundair		rooms-katholiek geestelijke/psycholoog/kloosterling/zielmaker	2.0/2.0/4.0/7.0	2.0
6570	C.L. Sciarone	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=scia002	scia002	Christiaan Louis	Sciarone	C.L. Sciarone	1907-xx-xx			1956-xx-xx			male	redacteur/journalist	Twintigste Eeuw	nl	nonfictie		redacteur/journalist	2.0/2.0	2.0
6571	J. Lebeer	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=lebe005	lebe005	J.	Lebeer	J. Lebeer	19xx-xx-xx						male	apotheker/medicus	Twintigste Eeuw		nonfictie		medicus/apotheker	2.0/2.0	2.0
6572	A.H. Kooyker	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	2	1	https://www.dbnl.org/auteurs/auteur.php?id=kooy011	kooy011	A.H.	Kooyker	A.H. Kooyker							male		19e/20e Eeuw		jeugdliteratuur				
6573	Hendricus Sparnaay	0.002013422818791946	0.0004026845637583892	0.0016107382550335568	2.722959372589884e-06	0.22501245751925736	1782.35476190471	0.0015247592815514192	0.34951456310679613	0.06762276060521674	2	1	https://www.dbnl.org/auteurs/auteur.php?id=spar002	spar002	Hendricus	Sparnaay	Hendricus Sparnaay	1891-05-24	Rotterdam	Nederland	1965-03-31	Utrecht	Nederland	male		Twintigste Eeuw		secundair				
6574	A.G.J. Hermans	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.23222211570708023	1848.128571428513	0.0026654624051845014	0.5714285714285714	0.0	2	1	https://www.dbnl.org/auteurs/auteur.php?id=herm026	herm026	Anthonius Gerardus Johannes	Hermans	A.G.J. Hermans	1889-08-15	Nevele	België (Vlaanderen)	1966-12-25	Antwerpen	België (Vlaanderen)	male	apotheker/medicus	Twintigste Eeuw		taalkunde		medicus/apotheker	2.0/2.0	2.0
6575	Louise Moor	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=moor098	moor098	Edwina Louise	Moor	E.L. Polak-Moor/Ine Filip/Louise Moor	1908-05-19	Haarlem	Nederland	19xx-xx-xx			female		Twintigste Eeuw						
6576	Reind J. Elema	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=elem002	elem002	Reind J.	Elema	Reind J. Elema	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6577	J.H. van Waveren	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.014285714285714285	2	2	https://www.dbnl.org/auteurs/auteur.php?id=wave002	wave002	J.H.	van Waveren	J.H. van Waveren	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6578	D. Holzscherer	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	2	1	https://www.dbnl.org/auteurs/auteur.php?id=holz003	holz003	D.	Holzscherer	D. Holzscherer	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6579	Johan Wesseling	0.0012080536912751677	0.0	0.0012080536912751677	0.0	0.0	0.0	9.056303693276773e-101	0.041666666666666664	0.01487603305785124	2	3	https://www.dbnl.org/auteurs/auteur.php?id=wess002	wess002	Johan Christoph Gerard	Wesseling	Johan Wesseling	1909-xx-xx						male		Twintigste Eeuw		secundair				
6580	Johannes Steenmeijer	0.0013422818791946308	0.0	0.0013422818791946308	0.0	0.0	0.0	9.056303693276773e-101	0.36666666666666664	0.04381978342591034	4	1	https://www.dbnl.org/auteurs/auteur.php?id=stee029	stee029	Johannes	Steenmeijer	Johannes Steenmeijer	1791-03-28	Amsterdam	Nederland	1864-07-19	Arnhem	Nederland	male	herv./leraar/geref. predikant	Negentiende Eeuw	nl			leraar/gereformeerd predikant	2.0/2.0	2.0
6581	A.E. Meeussen	0.0016107382550335568	0.0009395973154362415	0.0006711409395973154	4.5827449322318167e-07	0.2272809811803649	1810.5452380951876	0.0024059408878051728	0.33076923076923076	0.011904761904761904	4	1	https://www.dbnl.org/auteurs/auteur.php?id=meeu002	meeu002	A.E.	Meeussen	A.E. Meeussen	1912-xx-xx			1978-xx-xx			male		Twintigste Eeuw		taalkunde				
6582	B.G.L. Overmaat	0.0005369127516778523	0.00026845637583892615	0.00026845637583892615	0.0	0.22453737728582063	1768.697619047556	0.0010494233910260423	0.5	0.0	2	3	https://www.dbnl.org/auteurs/auteur.php?id=over041	over041	Bernardus Gerhardus Lucas	Overmaat	B.G.L. Overmaat	19xx-xx-xx	Enschede	Nederland				male		Twintigste Eeuw		secundair				
6583	N. de Bresser	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	2	1	https://www.dbnl.org/auteurs/auteur.php?id=bres006	bres006	N.	de Bresser	N. de Bresser	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6584	Leo Lindemans	0.011006711409395973	0.004563758389261745	0.006442953020134227	2.4381240853599098e-05	0.2317712530878938	1866.011904761856	0.014580761969129595	0.8085462287104623	0.17453554583623637	0	4	https://www.dbnl.org/auteurs/auteur.php?id=lind099	lind099	Leo	Lindemans	Leo Lindemans	19xx-xx-xx						male		Twintigste Eeuw						
6585	L.G. Oosten-Marwitz	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.5	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=oost057	oost057	L.G.	Oosten-Marwitz	L.G. Oosten-Marwitz	19xx-xx-xx						male		20e/21e Eeuw		secundair				
6586	Lambartus Stoppendaal Pieters zoon	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.05555555555555555	2	1	https://www.dbnl.org/auteurs/auteur.php?id=stop002	stop002	Lambartus	Stoppendaal Pieters zoon	Lambartus Stoppendaal Pieters zoon	1746-xx-xx	Nijmegen	Nederland	1815-09-11	Nijmegen	Nederland	male	advocaat/jurist	18e/19e Eeuw	nl			advocaat/jurist	2.0/2.0	2.0
6587	G.W. Jansen	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.3333333333333333	0.008517887563884156	4	1	https://www.dbnl.org/auteurs/auteur.php?id=jans051	jans051	G.W.	Jansen	G.W. Jansen	18xx-xx-xx						male		Twintigste Eeuw		secundair				
6588	A.G. van der Horst	0.002953020134228188	0.0008053691275167784	0.002147651006711409	1.2009769852532022e-05	0.2091311490649014	1643.9571428571035	0.0005299371786720218	0.3274336283185841	0.06019936515008075	3	2	https://www.dbnl.org/auteurs/auteur.php?id=hors026	hors026	A.G.	van der Horst	A.G. van der Horst	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6589	J.C. van Holten	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	2	3	https://www.dbnl.org/auteurs/auteur.php?id=holt014	holt014	Johannes Cornelis (Hans)	van Holten	J.C. van Holten	1928-01-20	Rotterdam	Nederland		Ede	Nederland	male		Twintigste Eeuw		secundair				
6590	G.Th.M. Verhaak	0.0009395973154362415	0.0	0.0009395973154362415	0.0	0.0	0.0	9.056303693276773e-101	0.2857142857142857	0.04571728849185497	2	3	https://www.dbnl.org/auteurs/auteur.php?id=verh002	verh002	George Theodoor Maria	Verhaak	G.Th.M. Verhaak	1920-xx-xx			1993-xx-xx			male		Twintigste Eeuw		secundair				
6591	A.W. ter Horst	0.00026845637583892615	0.00026845637583892615	0.0	0.0	0.22753599499210964	1809.5476190475626	0.0012700386608672136	0.5	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=hors028	hors028	A.W.	ter Horst	A.W. ter Horst	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6592	J. de Kruys	0.0016107382550335568	0.0004026845637583892	0.0012080536912751677	3.704617934847637e-05	0.1976164750121662	1556.4761904761885	0.0003651950742838061	0.10606060606060606	0.03125	2	3	https://www.dbnl.org/auteurs/auteur.php?id=kruy010	kruy010	J.	de Kruys	J. de Kruys	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6593	J.A. Verhage	0.001476510067114094	0.0006711409395973154	0.0008053691275167784	8.077999165188288e-07	0.23382065954144798	1861.285714285655	0.002443175091033718	0.4339622641509434	0.03589021815622801	3	1	https://www.dbnl.org/auteurs/auteur.php?id=verh012	verh012	J.A.	Verhage	J.A. Verhage	19xx-xx-xx						male		Twintigste Eeuw		secundair/nonfictie				
6594	Aletta Huijsinga	0.004026845637583892	0.0006711409395973154	0.0033557046979865767	8.61806885251767e-06	0.22971430498338535	1829.1119047618513	0.002915421104856132	0.3825581395348837	0.08075529277131413	3	2	https://www.dbnl.org/auteurs/auteur.php?id=huij005	huij005	Aletta	Huijsinga	Aletta Huijsinga	19xx-xx-xx						female		Twintigste Eeuw		taalkunde				
6595	Gilbert De Smet	0.004563758389261745	0.0024161073825503354	0.002147651006711409	2.5191646046247952e-05	0.2554033538125809	2045.9976190475431	0.007998406778998981	0.4144144144144144	0.06110330447395857	4	1	https://www.dbnl.org/auteurs/auteur.php?id=smet005	smet005	Gilbert Antonius Remigius Johannes Karel	De Smet	Gilbert De Smet	1921-xx-xx	Bevere	België (Vlaanderen)				male	letterkundige (NIET-neerl.)	20e/21e Eeuw		taalkunde		letterkundige	2.0	2.0
6596	Jan de Schuyter	0.009798657718120805	0.0044295302013422815	0.005369127516778523	1.8457064106405066e-05	0.2406412434908837	1915.0357142856485	0.014867441604785807	0.8669106317411402	0.22463887742468014	0	4	https://www.dbnl.org/auteurs/auteur.php?id=schu063	schu063	Jan Lodewijk Hendrik	de Schuyter	Jan de Schuyter	1889-06-24	Antwerpen	België (Vlaanderen)	1952-05-09	Antwerpen	België (Vlaanderen)	male	redacteur/journalist	Twintigste Eeuw	nl	jeugdliteratuur		redacteur/journalist	2.0/2.0	2.0
6597	Jan Poortman	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	2	3	https://www.dbnl.org/auteurs/auteur.php?id=poor012	poor012	Jan	Poortman	Jan Poortman	1897-10-01	De Wijk	Nederland	1984-02-13	Meppel	Nederland	male	onderwijzer (basisschool)	Twintigste Eeuw	nl	taalkunde		onderwijzer op een lagere school	4.0	4.0
6598	Frans Van Coetsem	0.0008053691275167784	0.0	0.0008053691275167784	0.0	0.0	0.0	9.056303693276773e-101	0.03333333333333333	0.03034134007585335	2	3	https://www.dbnl.org/auteurs/auteur.php?id=coet001	coet001	Frans	Van Coetsem	Frans Van Coetsem	1919-04-14	Geraardsbergen	België (Vlaanderen)	2002-02-11			male		Twintigste Eeuw		taalkunde				
6599	C. Binnerts	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=binn015	binn015	Coert	Binnerts	C. Binnerts	1901-11-29	Meppel	Nederland	1954-08-20			male	boekdrukker/jurist/staatsman/uitgever/bestuurder/politicus/advocaat	Twintigste Eeuw		nonfictie		advocaat/bestuurder/jurist/ambtman/boekdrukker/uitgever	2.0/1.0/2.0/1.0/7.0/1.0	1.0
6600	Christiaan Terpstra	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=terp001	terp001	Christiaan	Terpstra	Christiaan Terpstra/Jan Christiaan Marius Kruizinga	1895-04-08	Den Helder	Nederland	1971-02-01	Vriezenveen	Nederland	male	advocaat/jurist	Twintigste Eeuw	nl			advocaat/jurist	2.0/2.0	2.0
6601	Hubert J. Michaël	0.005100671140939597	0.00013422818791946307	0.004966442953020134	3.2266340744084934e-06	0.2007631566842933	1569.9507936507862	0.00022378982640210306	0.09544159544159544	0.021347844286312263	2	3	https://www.dbnl.org/auteurs/auteur.php?id=mich001	mich001	Hubertus Jan Willem Marinus	Michaël	Hubert J. Michaël	1911-09-26	Den Haag	Nederland	1978-02-23	Den Haag	Nederland	male	ambtenaar	Twintigste Eeuw	nl	secundair		ambtenaar	5.0	5.0
6602	Seymour L. Flaxman	0.0022818791946308723	0.0005369127516778523	0.0017449664429530199	3.4465419855542138e-06	0.2129176461928175	1669.445238095191	0.0006841439036402174	0.15073529411764705	0.04432263116679718	1	0	https://www.dbnl.org/auteurs/auteur.php?id=flax001	flax001	Seymour L.	Flaxman	Seymour L. Flaxman	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6603	Harriët Laurey	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.2225787612251115	1747.8238095237482	0.0007677400450969348	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=laur005	laur005	Henriette Maria Sophia	Laurey	Harriët Laurey	1924-12-20	Eindhoven	Nederland	2004-07-25	Lage Mierde	Nederland	female		20e/21e Eeuw	nl	jeugdliteratuur/suriname				
6604	C. Kostelijk	0.005503355704697986	0.0017449664429530199	0.003758389261744966	0.00010550384473645229	0.226523237586876	1800.1571428570842	0.001460984512459036	0.06723716381418093	0.018607979960636966	2	2	https://www.dbnl.org/auteurs/auteur.php?id=kost001	kost001	C.	Kostelijk	C. Kostelijk	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6605	F. van Vinckenroye	0.013691275167785233	0.005503355704697986	0.008187919463087247	0.00037117429114239426	0.24302016090045575	1974.0666666666168	0.010322049392507871	0.26678995522678606	0.053886043740135926	4	1	https://www.dbnl.org/auteurs/auteur.php?id=vinc013	vinc013	Florent Wilhelmus Antonius Albertus (Flor)	van Vinckenroye	F. van Vinckenroye	1920-08-07	Kortessem	België (Vlaanderen)	2005-08-29	Hasselt	België (Vlaanderen)	male	leraar/docent/hoogleraar	20e/21e Eeuw	nl	secundair		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
6606	Jan Frans Gratiaen	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	0	2	https://www.dbnl.org/auteurs/auteur.php?id=grat001	grat001	Jan Frans	Gratiaen	Jan Frans Gratiaen	1727-xx-xx	Brugge	België (Vlaanderen)	1788-xx-xx	Galle	Sri Lanka	male	jongleur/musicus/minstreel	Achttiende Eeuw	nl			speelman/acrobaat/musicus	4.0/7.0/4.0	4.0
6607	Bert Japin	0.0010738255033557046	0.0008053691275167784	0.00026845637583892615	4.9386830707897234e-08	0.22442406821388083	1803.7619047618662	0.0027639917389831923	0.8214285714285714	0.13902439024390245	4	1	https://www.dbnl.org/auteurs/auteur.php?id=japi003	japi003	Lambertus Marian	Japin	Bert Japin	1926-02-27	Rotterdam	Nederland	1969-08-09	Haarlem	Nederland	male	journalist/leraar/hoogleraar/redacteur/docent	Twintigste Eeuw		taalkunde		redacteur/hoogleraar/leraar/docent/journalist	2.0/2.0/2.0/2.0/2.0	2.0
6608	A.I.M. van der Waag	0.002147651006711409	0.0	0.002147651006711409	0.0	0.0	0.0	9.056303693276773e-101	0.0375	0.01266891891891892	2	3	https://www.dbnl.org/auteurs/auteur.php?id=waag001	waag001	A.I.M.	van der Waag	A.I.M. van der Waag	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6609	Gera Kraan-van den Burg	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.20205692408007356	1576.7023809523694	0.0002922192126463716	0.7142857142857143	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=kraa008	kraa008	Gera	Kraan-van den Burg	Gera Kraan-van den Burg	1887-12-12			1973-11-15			female		Twintigste Eeuw	nl					
6610	J. Vergote	0.0004026845637583892	0.00013422818791946307	0.00026845637583892615	0.0	0.1866817721399036	1456.105555555568	0.00010024744845517053	0.5	0.0	2	3	https://www.dbnl.org/auteurs/auteur.php?id=verg009	verg009	Jozef Antoon Leo Mari	Vergote	J. Vergote	1910-03-16	Gent	België (Vlaanderen)	1992-xx-xx			male		Twintigste Eeuw		taalkunde/nonfictie				
6611	M.A.F. Ostendorf	0.004161073825503355	0.0017449664429530199	0.0024161073825503354	4.092955696082052e-06	0.23686611334557567	1902.628571428521	0.00432135927184668	0.4226579520697168	0.06368933242422364	4	1	https://www.dbnl.org/auteurs/auteur.php?id=oste005	oste005	M.A.F.	Ostendorf	M.A.F. Ostendorf	19xx-xx-xx						female		Twintigste Eeuw		taalkunde				
6612	Arnold J.T. Stakenburg	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	2	3	https://www.dbnl.org/auteurs/auteur.php?id=stak001	stak001	Arnold Jacob Teychiné	Stakenburg	Arnold J.T. Stakenburg	1918-xx-xx			1985-xx-xx			male	kunsthistoricus/kunsthandelaar	Twintigste Eeuw		secundair		kunsthandelaar	4.0	4.0
